title,source,link,pubDate,fetchedAt
Federal government rolls out AI chatbots and tools to boost public service productivity,completeaitraining,https://completeaitraining.com/news/federal-government-rolls-out-ai-chatbots-and-tools-to-boost/,2026-04-24 23:11:39,2026-04-25T12:35:55.515289+00:00
Act Now to Stop California’s Paternalistic and Privacy-Destroying Social Media Ban,eff_org,https://www.eff.org/deeplinks/2026/04/act-now-stop-californias-paternalistic-and-privacy-destroying-social-media-ban,2026-04-24 23:11:32,2026-04-25T12:35:55.515289+00:00
"Leadership Summit connects alumni, explores leadership through disruption",usc,https://today.usc.edu/leadership-summit-connects-alumni-explores-leadership-through-disruption/,2026-04-24 23:11:21,2026-04-25T12:35:55.515289+00:00
Google’s AI Overlay: Project Astra and Gemini Reshape Apps into Invisible Tools,webpronews,https://www.webpronews.com/googles-ai-overlay-project-astra-and-gemini-reshape-apps-into-invisible-tools/,2026-04-24 23:10:08,2026-04-25T12:35:55.515289+00:00
"Our House Manual Launches Free Practical Guides for Budget-Friendly Home Decor, DIY Tips, and Eco-Living Hacks for U.S. Consumers",journal_news,https://www.journal-news.net/online_features/press_releases/our-house-manual-launches-free-practical-guides-for-budget-friendly-home-decor-diy-tips-and/article_e0720801-db4e-55a8-9963-1c22fedcb6c4.html,2026-04-24 23:10:02,2026-04-25T12:35:55.515289+00:00
"Filing: Comcast CEO Brian Roberts' 2025 compensation rose 4% YoY to $35.15M, and new co-CEO Mike Cavanagh had a pay package of $71.76M, about 2.5x his 2024 pay (Todd Spangler/Variety)",mediagazer,http://mediagazer.com/260424/p17,2026-04-24 23:10:01,2026-04-25T12:35:55.515289+00:00
"Most Canadian workers want formal AI training from employers, survey finds",completeaitraining,https://completeaitraining.com/news/most-canadian-workers-want-formal-ai-training-from/,2026-04-24 23:09:31,2026-04-25T12:35:55.515289+00:00
"While SF Sees Fewer Fatal Overdoses, Death Rate Is Still Among the Country’s Worst",kqed_org,https://ww2.kqed.org/news/2026/04/24/while-sf-sees-fewer-fatal-overdoses-death-rate-is-still-among-the-countrys-worst/,2026-04-24 23:09:01,2026-04-25T12:35:55.515289+00:00
"Questerre Energy Corporation Issues Clarification to Press Release from April 24, 2026",norfolkdailynews,https://norfolkdailynews.com/online_features/press_releases/questerre-energy-corporation-issues-clarification-to-press-release-from-april-24-2026/article_967ffe16-03a0-52e3-b859-95b615de22d6.html,2026-04-24 23:08:07,2026-04-25T12:35:55.515289+00:00
"Our House Manual Launches Free Practical Guides for Budget-Friendly Home Decor, DIY Tips, and Eco-Living Hacks for U.S. Consumers",financialcontent,https://www.financialcontent.com/article/abnewswire-2026-4-24-our-house-manual-launches-free-practical-guides-for-budget-friendly-home-decor-diy-tips-and-eco-living-hacks-for-us-consumers,2026-04-24 23:08:01,2026-04-25T12:35:55.515289+00:00
"Questerre Energy Corporation Issues Clarification to Press Release from April 24, 2026",globenewswire,https://www.globenewswire.com/news-release/2026/04/24/3281111/0/en/Questerre-Energy-Corporation-Issues-Clarification-to-Press-Release-from-April-24-2026.html,2026-04-24 23:08:00,2026-04-25T12:35:56.321469+00:00
Body of Former ‘Home Alone’ House Owner Found After Being Charged in Child Porn Case,headtopics,https://us.headtopics.com/news/body-of-former-home-alone-house-owner-found-after-being-82649218,2026-04-24 23:06:53,2026-04-25T12:35:56.321469+00:00
"White House Accuses China of ‘Deliberate, Industrial-Scale’ Theft of AI Technology",headtopics,https://us.headtopics.com/news/white-house-accuses-china-of-deliberate-industrial-scale-82649229,2026-04-24 23:06:53,2026-04-25T12:35:56.321469+00:00
Wounded Lebanese journalist recounts Israeli attacks which killed her colleague from hospital bed,headtopics,https://us.headtopics.com/news/wounded-lebanese-journalist-recounts-israeli-attacks-which-82649321,2026-04-24 23:06:53,2026-04-25T12:35:56.321469+00:00
Bears shake off winter with a splash at Oregon Zoo,headtopics,https://us.headtopics.com/news/bears-shake-off-winter-with-a-splash-at-oregon-zoo-82649313,2026-04-24 23:06:53,2026-04-25T12:35:56.321469+00:00
AI Revolution: American Businesses Invest Billions Amid Security Concerns,headtopics,https://us.headtopics.com/news/ai-revolution-american-businesses-invest-billions-amid-82649571,2026-04-24 23:06:53,2026-04-25T12:35:56.321469+00:00
Can Texas' power grid handle the meteoric rise of AI data centers?,headtopics,https://us.headtopics.com/news/can-texas-power-grid-handle-the-meteoric-rise-of-ai-data-82649582,2026-04-24 23:06:52,2026-04-25T12:35:56.321469+00:00
Students building high-powered rockets get inspired by Artemis II mission,headtopics,https://headtopics.com/news/students-building-high-powered-rockets-get-inspired-by-82649436,2026-04-24 23:06:52,2026-04-25T12:35:56.321469+00:00
10 Cult Classic Sci-Fi Shows That Nobody Remembers Today,headtopics,https://headtopics.com/news/10-cult-classic-sci-fi-shows-that-nobody-remembers-today-82649481,2026-04-24 23:06:52,2026-04-25T12:35:56.321469+00:00
Safe Pro Group Inc. (NASDAQ: SPAI) Reveals Its Next-Gen Miniature AI-Powered Edge Compute Processor Of Drone Footage For Threat Detection,menafn,https://menafn.com/1111029932/Safe-Pro-Group-Inc-NASDAQ-SPAI-Reveals-Its-Next-Gen-Miniature-AI-Powered-Edge-Compute-Processor-Of-Drone-Footage-For-Threat-Detection,2026-04-24 23:03:26,2026-04-25T12:35:56.321469+00:00
"L-Shaped Sofa Rentals Gain Traction in Pune, Bangalore, Mumbai as ₹25,000–₹80,000 Buy Costs Face ₹900/Month Rent Alternatives From Platforms Like Rentomojo",nynewscast,https://nynewscast.com/l-shaped-sofa-rentals-gain-traction-in-pune-bangalore-mumbai-as-%E2%82%B925000-%E2%82%B980000-buy-costs-face-%E2%82%B9900-month-rent-alternatives-from-platforms-like-rentomojo-214312/,2026-04-24 23:03:00,2026-04-25T12:35:57.187882+00:00
"At Beijing auto show, Chinese carmakers flaunt new technologies as global competition heats up",timescall,https://www.timescall.com/2026/04/24/china-auto-show/,2026-04-24 23:02:44,2026-04-25T12:35:57.187882+00:00
"At Beijing auto show, Chinese carmakers flaunt new technologies as global competition heats up",reporterherald,https://www.reporterherald.com/2026/04/24/china-auto-show/,2026-04-24 23:02:44,2026-04-25T12:35:57.187882+00:00
"At Beijing auto show, Chinese carmakers flaunt new technologies as global competition heats up",bostonherald,https://www.bostonherald.com/2026/04/24/china-auto-show/,2026-04-24 23:02:44,2026-04-25T12:35:57.187882+00:00
"At Beijing auto show, Chinese carmakers flaunt new technologies as global competition heats up",greeleytribune,https://www.greeleytribune.com/2026/04/24/china-auto-show/,2026-04-24 23:02:44,2026-04-25T12:35:57.187882+00:00
A look at what lawmakers will be studying over the interim session,wyomingpublicmedia_org,https://www.wyomingpublicmedia.org/open-spaces/2026-04-24/a-look-at-what-lawmakers-will-be-studying-over-the-interim-session,2026-04-24 23:02:27,2026-04-25T12:35:57.187882+00:00
"Factorial Names Dr. Dieter Zetsche to Board of Directors, Bringing World-Class Leadership to Its Commercial Scale and Public Market Journey",postregister,https://www.postregister.com/businessreport/technology/factorial-names-dr-dieter-zetsche-to-board-of-directors-bringing-world-class-leadership-to-its/article_ad802e22-caeb-519b-a1d8-3b4a5547a1cc.html,2026-04-24 23:01:39,2026-04-25T12:35:57.187882+00:00
"Factorial Names Dr. Dieter Zetsche to Board of Directors, Bringing World-Class Leadership to Its Commercial Scale and Public Market Journey",rutlandherald,https://www.rutlandherald.com/news/business/factorial-names-dr-dieter-zetsche-to-board-of-directors-bringing-world-class-leadership-to-its/article_75f44059-46d8-5a8b-81d0-aa62dead41bb.html,2026-04-24 23:01:39,2026-04-25T12:35:57.187882+00:00
"Factorial Names Dr. Dieter Zetsche to Board of Directors, Bringing World-Class Leadership to Its Commercial Scale and Public Market Journey",joplinglobe,https://www.joplinglobe.com/region/national_business/factorial-names-dr-dieter-zetsche-to-board-of-directors-bringing-world-class-leadership-to-its/article_0e8a6880-1019-5a0a-8517-d852579982ec.html,2026-04-24 23:01:39,2026-04-25T12:35:57.187882+00:00
OPM’s 2027 budget proposal hinges on modernizing federal HR,federalnewsnetwork,https://federalnewsnetwork.com/budget/2026/04/opms-2027-budget-proposal-hinges-on-modernizing-federal-hr/,2026-04-24 23:01:21,2026-04-25T12:35:57.187882+00:00
US Flags Chinas IP Theft As Security Threat,menafn,https://menafn.com/1111029905/US-Flags-Chinas-IP-Theft-As-Security-Threat,2026-04-24 23:00:45,2026-04-25T12:35:58.174769+00:00
Audio-Forward Case Mod of Classic 90s Portable TV,hackaday,https://hackaday.com/2026/04/24/audio-forward-case-mod-of-classic-90s-portable-tv/,2026-04-24 23:00:10,2026-04-25T12:35:58.174769+00:00
"Factorial Names Dr. Dieter Zetsche to Board of Directors, Bringing World-Class Leadership to Its Commercial Scale and Public Market Journey",financialcontent,https://www.financialcontent.com/article/bizwire-2026-4-24-factorial-names-dr-dieter-zetsche-to-board-of-directors-bringing-world-class-leadership-to-its-commercial-scale-and-public-market-journey,2026-04-24 23:00:00,2026-04-25T12:35:58.174769+00:00
Scores Of Orgs Oppose FCC's Effort To Redo E-Rate Program,law360,https://www.law360.com/articles/2469545/scores-of-orgs-oppose-fcc-s-effort-to-redo-e-rate-program,2026-04-24 22:57:59,2026-04-25T12:35:58.174769+00:00
EFF Challenges Secrecy In Eastern District of Texas Patent Case,eff_org,https://www.eff.org/deeplinks/2026/04/eff-challenges-secrecy-eastern-district-texas-patent-case,2026-04-24 22:57:05,2026-04-25T12:35:58.174769+00:00
Short Interest in Aumann AG (OTCMKTS:AUUMF) Increases By 973.3%,thelincolnianonline,https://www.thelincolnianonline.com/2026/04/24/short-interest-in-aumann-ag-otcmktsauumf-increases-by-973-3.html,2026-04-24 22:56:51,2026-04-25T12:35:58.174769+00:00
"Teslong Partners with NASCAR Star Patrick Emerling for Multi-Race Collaboration, Debuts All-New Automotive Tire Inflator at Talladega Superspeedway",financialcontent,https://www.financialcontent.com/article/abnewswire-2026-4-24-teslong-partners-with-nascar-star-patrick-emerling-for-multi-race-collaboration-debuts-all-new-automotive-tire-inflator-at-talladega-superspeedway,2026-04-24 22:55:02,2026-04-25T12:35:58.174769+00:00
"Filing: Paramount CEO David Ellison's 2025 compensation was $63.2M, CLO Makan Delrahim's package was $63.6M, and ex-president Jeff Shell's package was $60.7M (Todd Spangler/Variety)",mediagazer,http://mediagazer.com/260424/p16,2026-04-24 22:55:00,2026-04-25T12:35:58.174769+00:00
North Texas’ Mission Critical Group Invests in WattEV to Power ‘AI Factories’,dallasinnovates,https://dallasinnovates.com/north-texas-mission-critical-group-invests-in-wattev-to-power-ai-factories/,2026-04-24 22:54:31,2026-04-25T12:35:58.174769+00:00
New Insights Show Growing Demand for Precision Soldering Tools Across Electronics Sector,financialcontent,https://www.financialcontent.com/article/abnewswire-2026-4-24-new-insights-show-growing-demand-for-precision-soldering-tools-across-electronics-sector,2026-04-24 22:54:02,2026-04-25T12:35:58.174769+00:00
"INTERVIEW: Foggy Bottoms Boys' Thomas Nicholson Stratton, Whose Jersey Scoops Just Won the Inaugural StartUp Humboldt Competition With a Lactose-Free Ice Cream Project",lostcoastoutpost,http://lostcoastoutpost.com/2026/apr/24/jersey-scoops-ferndales-foggy-bottoms-boys-wins-in/,2026-04-24 22:53:45,2026-04-25T12:35:58.908593+00:00
Cigna Plan Members Say HIPAA Notice Backs Privacy Claims,law360,https://www.law360.com/articles/2469561/cigna-plan-members-say-hipaa-notice-backs-privacy-claims,2026-04-24 22:53:21,2026-04-25T12:35:58.908593+00:00
SMX increases equity plan share pool and grants 2.3 million RSUs to executives,investing_us,https://www.investing.com/news/sec-filings/smx-increases-equity-plan-share-pool-and-grants-23-million-rsus-to-executives-93CH-4637215,2026-04-24 22:52:54,2026-04-25T12:35:58.908593+00:00
Watching Your Wallet: Financial Stress and Coping Strategies,abc30,https://abc30.com/post/watching-wallet-financial-stress-coping-strategies/18960098/,2026-04-24 22:51:51,2026-04-25T12:35:58.908593+00:00
NuScale Power (NYSE:SMR) Shares Up 16.5% – Time to Buy?,thelincolnianonline,https://www.thelincolnianonline.com/2026/04/24/nuscale-power-nysesmr-shares-up-16-5-time-to-buy.html,2026-04-24 22:50:46,2026-04-25T12:35:58.908593+00:00
Datavault AI (NASDAQ:DVLT) Trading Up 6.6% – Here’s What Happened,thelincolnianonline,https://www.thelincolnianonline.com/2026/04/24/datavault-ai-nasdaqdvlt-trading-up-6-6-heres-what-happened.html,2026-04-24 22:50:45,2026-04-25T12:35:58.908593+00:00
ARM (NASDAQ:ARM) Trading Up 14.8% – Here’s What Happened,thelincolnianonline,https://www.thelincolnianonline.com/2026/04/24/arm-nasdaqarm-trading-up-14-8-heres-what-happened.html,2026-04-24 22:50:45,2026-04-25T12:35:58.908593+00:00
Indigenous leaders weigh AI's potential to protect lands against the environmental costs of powering it,completeaitraining,https://completeaitraining.com/news/indigenous-leaders-weigh-ais-potential-to-protect-lands/,2026-04-24 22:49:17,2026-04-25T12:35:58.908593+00:00
New Insights Expose Inefficiencies in Dermatology Consultation Pipelines,financialcontent,https://www.financialcontent.com/article/abnewswire-2026-4-24-new-insights-expose-inefficiencies-in-dermatology-consultation-pipelines,2026-04-24 22:48:02,2026-04-25T12:35:58.908593+00:00
How Major US Stock Indexes Fared April 24,theepochtimes,https://www.theepochtimes.com/bright/how-major-us-stock-indexes-fared-april-24-post-6016954,2026-04-24 22:45:51,2026-04-25T12:35:58.908593+00:00
10 Cult Classic Sci-Fi Shows That Nobody Remembers Today,collider,https://collider.com/forgotten-cult-classic-sci-fi-shows/,2026-04-24 22:44:12,2026-04-25T12:35:59.634942+00:00
"Packers' Jayden Reed signs three-year, $50.25 million extension",bozemandailychronicle,https://www.bozemandailychronicle.com/ap_news/sports/packers-jayden-reed-signs-three-year-50-25-million-extension/article_fa8a32f0-ce70-5589-a0ba-f030bc961f09.html,2026-04-24 22:43:23,2026-04-25T12:35:59.634942+00:00
Law firms keep filing AI-hallucinated citations and the verification problem has no easy fix,completeaitraining,https://completeaitraining.com/news/law-firms-keep-filing-ai-hallucinated-citations-and-the/,2026-04-24 22:42:13,2026-04-25T12:35:59.634942+00:00
Inside the Lipstick Lesbians' Leaked Labs Controversy,wwd,https://wwd.com/pop-culture/culture-news/lipstick-lesbians-leaked-labs-controversy-1238929040/,2026-04-24 22:41:37,2026-04-25T12:35:59.634942+00:00
Study done by UAB doctoral candidates examines possible long-term effects of heavy adolescent screen time,wvtm13,https://www.wvtm13.com/article/uab-study-screentime-children-effects/71123169,2026-04-24 22:40:00,2026-04-25T12:35:59.634942+00:00
"Big Four accounting chooses AI over humans, cuts benefits & hiring",yahoo,https://finance.yahoo.com/sectors/technology/articles/big-four-accounting-chooses-ai-223954685.html,2026-04-24 22:39:54,2026-04-25T12:35:59.634942+00:00
Soldier’s arrest in alleged Polymarket bet spotlights risks for military,thehill,https://thehill.com/newsletters/technology/5848396-soldiers-arrest-in-alleged-polymarket-bet-spotlights-risks-for-military/,2026-04-24 22:39:05,2026-04-25T12:35:59.634942+00:00
Gagosian to show rare early Rauschenberg works from Cy Twombly's collection,artdaily,https://www.artdaily.com/index.asp?int_new=195338&int_sec=11,2026-04-24 22:38:10,2026-04-25T12:35:59.634942+00:00
Matthew Weinstein's glowing suns challenge the 'stagnation' of inner life at Tibor de Nagy,artdaily,https://www.artdaily.com/index.asp?int_new=195323&int_sec=11,2026-04-24 22:38:07,2026-04-25T12:35:59.634942+00:00
Conservative Super PAC Threatens to Unseat Republicans Over Immigration Bill,gvwire,https://gvwire.com/2026/04/24/conservative-super-pac-threatens-to-unseat-republicans-over-immigration-bill/,2026-04-24 22:37:37,2026-04-25T12:35:59.634942+00:00
Fidelity breaks down the $15B scam gutting savers,thestreet,https://www.thestreet.com/personal-finance/fidelity-breaks-down-the-15b-scam-gutting-savers,2026-04-24 22:37:00,2026-04-25T12:36:00.360803+00:00
"Exclusive-US State Dept orders global warning about alleged China AI thefts by DeepSeek, others",investing_us,https://www.investing.com/news/stock-market-news/exclusiveus-state-dept-orders-global-warning-about-alleged-china-ai-thefts-by-deepseek-others-4637208,2026-04-24 22:36:54,2026-04-25T12:36:00.360803+00:00
Altman apologizes after OpenAI failed to alert police before Tumbler Ridge killings,ctinsider,https://www.ctinsider.com/news/world/article/altman-apologizes-after-openai-failed-to-alert-22224884.php,2026-04-24 22:36:44,2026-04-25T12:36:00.360803+00:00
This Boot Was Designed With the Input of Three Million Real Workers,headtopics,https://us.headtopics.com/news/this-boot-was-designed-with-the-input-of-three-million-real-82648744,2026-04-24 22:36:41,2026-04-25T12:36:00.360803+00:00
Maine Gov. Janet Mills says no to ban on data center construction,headtopics,https://us.headtopics.com/news/maine-gov-janet-mills-says-no-to-ban-on-data-center-82648741,2026-04-24 22:36:41,2026-04-25T12:36:00.360803+00:00
NFL Reporter Deactivates Social Media Amid Affair Rumors; Missing Student Found Dead,headtopics,https://us.headtopics.com/news/nfl-reporter-deactivates-social-media-amid-affair-rumors-82648740,2026-04-24 22:36:41,2026-04-25T12:36:00.360803+00:00
NJ high school teen accused of creating AI-generated nude photos of classmates,headtopics,https://us.headtopics.com/news/nj-high-school-teen-accused-of-creating-ai-generated-nude-82648956,2026-04-24 22:36:41,2026-04-25T12:36:00.360803+00:00
Gene Editing Startups Fail Amidst Controversy and Funding Issues,headtopics,https://us.headtopics.com/news/gene-editing-startups-fail-amidst-controversy-and-funding-82649078,2026-04-24 22:36:41,2026-04-25T12:36:00.360803+00:00
The latest on the military beat; a San Diego poet; the book crawl,headtopics,https://us.headtopics.com/news/the-latest-on-the-military-beat-a-san-diego-poet-the-book-82649110,2026-04-24 22:36:41,2026-04-25T12:36:00.360803+00:00
Danaher Execs Face Investor Suit Over Post-COVID Outlook,law360,https://www.law360.com/articles/2469330/danaher-execs-face-investor-suit-over-post-covid-outlook,2026-04-24 22:36:17,2026-04-25T12:36:00.360803+00:00
The Iran war could drive up costs for petroleum-derived products like clothes and crayons,nvdaily,https://www.nvdaily.com/associated_press_national/the-iran-war-could-drive-up-costs-for-petroleum-derived-products-like-clothes-and-crayons/article_49d9665c-4239-58f1-96cd-a98dd79b3544.html,2026-04-24 22:36:15,2026-04-25T12:36:01.095064+00:00
TenX Protocols Launches Public Treasury Dashboard and Provides Corporate Update,investingnews,https://investingnews.com/tenx-protocols-launches-public-treasury-dashboard-and-provides-corporate-update/,2026-04-24 22:35:17,2026-04-25T12:36:01.095064+00:00
BlackRock® Canada Announces Final April Cash Distributions for the iShares® Premium Money Market ETF,investingnews,https://investingnews.com/blackrock-r-canada-announces-final-april-cash-distributions-for-the-ishares-r-premium-money-market-etf/,2026-04-24 22:35:12,2026-04-25T12:36:01.095064+00:00
"ComfyUI, which gives creators granular control over image, video, and audio outputs from diffusion models, raised $30M at a $500M valuation (Marina Temkin/TechCrunch)",mediagazer,http://mediagazer.com/260424/p14,2026-04-24 22:35:00,2026-04-25T12:36:01.095064+00:00
YXT.COM Group Holding Limited – Unsponsored ADR (NASDAQ:YXT) Short Interest Update,thelincolnianonline,https://www.thelincolnianonline.com/2026/04/24/yxt-com-group-holding-limited-unsponsored-adr-nasdaqyxt-short-interest-update.html,2026-04-24 22:34:45,2026-04-25T12:36:01.095064+00:00
KraneShares Hang Seng TECH Index ETF (NYSEARCA:KTEC) Short Interest Update,thelincolnianonline,https://www.thelincolnianonline.com/2026/04/24/kraneshares-hang-seng-tech-index-etf-nysearcaktec-short-interest-update.html,2026-04-24 22:34:45,2026-04-25T12:36:01.095064+00:00
Altman apologizes after OpenAI failed to alert police before Tumbler Ridge killings,kvue,https://www.kvue.com/article/syndication/associatedpress/altman-apologizes-after-openai-failed-to-alert-police-before-tumbler-ridge-killings/616-7cca0d74-02e9-4d25-9e9e-e319c8029bf5,2026-04-24 22:34:36,2026-04-25T12:36:01.095064+00:00
UVA Health uses new technologies to improve organ transplant safety,news29,https://www.29news.com/2026/04/24/uva-health-uses-new-technologies-improve-organ-transplant-safety/,2026-04-24 22:34:32,2026-04-25T12:36:01.095064+00:00
The Click Era Is Ending - Agent Interfaces Are Next,hackernoon,https://hackernoon.com/the-click-era-is-ending-agent-interfaces-are-next,2026-04-24 22:34:29,2026-04-25T12:36:01.095064+00:00
"RCM Technologies (NASDAQ:RCMT) CFO Kevin Miller Sells 2,932 Shares",thelincolnianonline,https://www.thelincolnianonline.com/2026/04/24/rcm-technologies-nasdaqrcmt-cfo-kevin-miller-sells-2932-shares.html,2026-04-24 22:32:52,2026-04-25T12:36:01.095064+00:00
"Exclusive: US State Dept orders global warning about alleged AI thefts by DeepSeek, other Chinese firms - Reuters",google,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQbVRVY1RiN1lqaW50bmtBZUFoUmdqU3JaNUdaenlmd21LT0NXQnFySjJBMzl2QzVQTjBCRlNEMG1OMWhtQU1PUmhkdlJrUXU4ZXZZUlZHZWwxNlYwSmdWV2ltbHNCU1pqQmprdXhHMXJ4MmdZbkFqMkRjWUhtYWwxNkRRZnRWZThrN0M3Y0VQNFhTdnl3cURCNlpxUUd6bzJNY3N3Q1pvMjhmZGpURjdaR1RleGlwSjRlaE1tRWFhajVIRjg?oc=5,2026-04-24 22:32:00,2026-04-25T12:36:01.825277+00:00
India Eyes US Southeast For Trade Expansion,menafn,https://menafn.com/1111029888/India-Eyes-US-Southeast-For-Trade-Expansion,2026-04-24 22:30:48,2026-04-25T12:36:01.825277+00:00
Top Silent Fans in 2026 for Cool and Quiet Comfort,analyticsinsight,https://www.analyticsinsight.net/ampstories/gadgets/top-silent-fans-in-2026-for-cool-and-quiet-comfort,2026-04-24 22:30:00,2026-04-25T12:36:01.825277+00:00
Braves CF Michael Harris II scratched from the lineup vs Phillies with quad tightness,bozemandailychronicle,https://www.bozemandailychronicle.com/ap_news/sports/braves-cf-michael-harris-ii-scratched-from-the-lineup-vs-phillies-with-quad-tightness/article_80c54152-fd02-5714-85bd-c9b0b4c68e98.html,2026-04-24 22:29:38,2026-04-25T12:36:01.825277+00:00
Students building high-powered rockets get inspired by Artemis II mission,apnews,https://apnews.com/video/students-building-high-powered-rockets-get-inspired-by-artemis-ii-mission-aef174882b8a4a8c8cc2c36a25ba11f0,2026-04-24 22:24:00,2026-04-25T12:36:01.825277+00:00
"Big Tide Summit connects students to STEAM careers, scholarships",wsav,https://www.wsav.com/community/big-tide-summit-connects-students-to-steam-careers-scholarships/,2026-04-24 22:23:37,2026-04-25T12:36:01.825277+00:00
Can Texas' power grid handle the meteoric rise of AI data centers?,fox4news,https://www.fox4news.com/news/ai-data-centers-texas-power-grid,2026-04-24 22:23:04,2026-04-25T12:36:01.825277+00:00
Can Texas' power grid handle the meteoric rise of AI data centers?,fox7austin,https://www.fox7austin.com/news/ai-data-centers-texas-power-grid,2026-04-24 22:23:04,2026-04-25T12:36:01.825277+00:00
AP Sports SummaryBrief at 6:21 p.m. EDT,timesargus,https://www.timesargus.com/sports/pro_national_sports/ap-sports-summarybrief-at-6-21-p-m-edt/article_2df122a6-c471-5449-8352-5f376aafdf33.html,2026-04-24 22:21:53,2026-04-25T12:36:01.825277+00:00
AP Sports SummaryBrief at 6:21 p.m. EDT,rutlandherald,https://www.rutlandherald.com/sports/pro_national_sports/ap-sports-summarybrief-at-6-21-p-m-edt/article_94e9891c-bed0-5faf-b92f-26196536d9db.html,2026-04-24 22:21:53,2026-04-25T12:36:01.825277+00:00
"Emergent Metals Corp. Provides An Update On Its New York Canyon Copper Property, NV",investingnews,https://investingnews.com/emergent-metals-corp-provides-an-update-on-its-new-york-canyon-copper-property-nv/,2026-04-25 00:35:18,2026-04-25T12:36:41.134636+00:00
"Questerre Energy Corporation Issues Clarification to Press Release from April 24, 2026",investingnews,https://investingnews.com/questerre-energy-corporation-issues-clarification-to-press-release-from-april-24-2026/,2026-04-25 00:35:08,2026-04-25T12:36:41.134636+00:00
